Date,open,high,low,close,adj_close,volume,SMA_50,EMA_20,WMA_20,MACD,MACD_signal,MACD_hist,TEMA_20,RSI_14,ROC,CCI_14,WILLR_14,ATR_14,Upper_BB,Middle_BB,Lower_BB,OBV,AD,Chaikin_AD
2018-01-02,156.55999755859375,158.52999877929688,156.1699981689453,158.49000549316406,151.1743927001953,32573300,,,,,,,,,,,,,,,,32573300.0,31469305.95739178,
2018-01-03,158.63999938964844,160.1699981689453,158.61000061035156,160.02999877929688,152.643310546875,29383600,,,,,,,,,,,,,,,,61956900.0,55578941.20916219,
2018-01-04,160.5800018310547,160.7899932861328,160.0800018310547,160.30999755859375,152.91033935546875,24776100,,,,,,,,,,,,,,,,86733000.0,46854857.34069024,
2018-01-05,161.07000732421875,162.02999877929688,160.77000427246094,161.9199981689453,154.446044921875,26992300,,,,,,,,,,,,,,,,113725300.0,69134169.37338778,
2018-01-08,161.9199981689453,162.6300048828125,161.86000061035156,162.5500030517578,155.04702758789062,23159100,,,,,,,,,,,,,,,,136884400.0,87480905.41167326,
2018-01-09,162.8699951171875,163.0399932861328,162.07000732421875,162.55999755859375,155.0565185546875,24782400,,,,,,,,,,,,,,,,161666800.0,87736257.42287369,
2018-01-10,161.83999633789062,162.2100067138672,161.1199951171875,162.17999267578125,154.694091796875,34004000,,,,,,,,,,,,,,,,127662800.0,119867621.6560927,
2018-01-11,162.4600067138672,163.3000030517578,162.2100067138672,163.2899932861328,155.75282287597656,20473500,,,,,,,,,,,,,,,,148136300.0,139965092.98627162,
2018-01-12,163.14999389648438,164.66000366210938,162.94000244140625,164.49000549316406,156.89743041992188,37762700,,,,,,,,,,,,,,,,185899000.0,170263158.9183878,
2018-01-16,165.5800018310547,166.4199981689453,163.52999877929688,164.02000427246094,156.44911193847656,41231800,,,,,,,,,,,,,,,,144667200.0,143013236.2609292,48920880.07423803
2018-01-17,164.8000030517578,166.0399932861328,164.0,165.7899932861328,158.1374053955078,33849900,,,,,,,,,4.605960969118403,,,,,,,178517100.0,168566564.83834162,47824597.82314581
2018-01-18,165.52999877929688,166.1999969482422,165.13999938964844,165.82000732421875,158.16603088378906,26432200,,,,,,,,,3.6180769787463936,,,,,,,204949300.0,176047849.9825807,45408836.91876182
2018-01-19,166.30999755859375,166.61000061035156,165.5399932861328,166.33999633789062,158.6620635986328,38937600,,,,,,,,,3.7614614628715803,,,,,,,243886900.0,195334522.1404724,46429163.42459193
2018-01-22,166.27999877929688,168.1199951171875,166.08999633789062,168.1199951171875,160.3599090576172,26081400,,,,,,,,,3.829049541967749,136.0451330625728,0.0,,,,,269968300.0,221415922.1404724,50924363.95655954
2018-01-23,168.63999938964844,169.66000366210938,168.55999755859375,169.50999450683594,161.68572998046875,37989700,,,,,,,,93.72362816046845,4.2817541214453145,161.137756156143,-1.3575485415777688,1.5325068989471835,,,,307958000.0,249044219.98483363,56924644.03770125
2018-01-24,169.8699951171875,170.24000549316406,167.44000244140625,168.41000366210938,160.63650512695312,54287400,,,,,,,,82.27878089339303,3.5986750685124895,124.50240746643651,-18.01182255356344,1.6674381952618098,,,,253670600.0,232370239.18145925,48898978.90275818
2018-01-25,169.57000732421875,169.6300048828125,167.80999755859375,168.35000610351562,160.57928466796875,28925000,,,,,,,,81.69281282514903,3.8044232990372793,105.27677441485952,-19.957752333933797,1.6831303026887172,,,,224745600.0,220609727.4272086,37428409.52549645
2018-01-26,169.2899932861328,170.9499969482422,168.9600067138672,170.92999267578125,163.0402069091797,32038200,,,,,,,,86.23315886242281,4.678792151250125,131.54223001782202,-0.2035022251749785,1.7745586165830747,,,,256783800.0,252003802.77685896,39322345.161914825
2018-01-29,170.57000732421875,170.91000366210938,169.74000549316406,170.10000610351562,162.24847412109375,37277800,,,,,,,,79.4100672954072,3.410541931427381,109.88779954921715,-8.646904235981868,1.7178695546300966,,,,219506000.0,237666262.18711236,31960433.628992498
2018-01-30,168.5500030517578,169.4199981689453,167.82000732421875,168.6999969482422,160.91310119628906,44987700,,165.09549942016602,166.99471370152065,,,,165.09549942016602,69.43070133400282,2.853306032114903,55.89019010072316,-22.889110690619184,1.7710243365363263,172.21331157714803,165.09549942016602,157.977687263184,174518300.0,242164731.86009556,27474579.840656012
2018-01-31,169.64999389648438,169.99000549316406,168.33999633789062,169.39999389648438,161.580810546875,42449200,,165.50545127505347,167.4046655564081,,,,166.21194426760326,71.3681355647149,2.1774538612358545,64.5201391334531,-17.734608508617555,1.759839884145867,172.3082468459093,165.64099884033203,158.97375083475475,216967500.0,254255893.9186335,26988956.68762991
