Date,open,high,low,close,adj_close,volume,SMA_50,EMA_20,WMA_20,MACD,MACD_signal,MACD_hist,TEMA_20,RSI_14,ROC,CCI_14,WILLR_14,ATR_14,Upper_BB,Middle_BB,Lower_BB,OBV,AD,Chaikin_AD
2018-01-02,70.52999877929688,70.8499984741211,70.41999816894531,70.83000183105469,57.59126663208008,26530000,,,,,,,,,,,,,,,,26530000.0,24062509.00445343,
2018-01-03,70.88999938964844,71.26000213623047,70.8499984741211,71.16999816894531,57.86772918701172,33384900,,,,,,,,,,,,,,,,59914900.0,42790108.4722614,
2018-01-04,71.86000061035156,72.05999755859375,71.80999755859375,71.94999694824219,58.5019416809082,23974400,,,,,,,,,,,,,,,,83889300.0,45666919.4097614,
2018-01-05,72.1500015258789,72.4000015258789,72.06999969482422,72.3499984741211,58.827178955078125,17483800,,,,,,,,,,,,,,,,101373100.0,57852304.2250386,
2018-01-08,72.26000213623047,72.3499984741211,72.18000030517578,72.33000183105469,58.810916900634766,21733700,,,,,,,,,,,,,,,,79639400.0,74472995.72490397,
2018-01-09,72.33999633789062,72.44000244140625,72.12000274658203,72.41000366210938,58.8759651184082,19138900,,,,,,,,,,,,,,,,98778300.0,90023494.57095695,
2018-01-10,72.41999816894531,72.44999694824219,72.22000122070312,72.2699966430664,58.762115478515625,18118900,,,,,,,,,,,,,,,,80659400.0,79781802.27347137,
2018-01-11,72.47000122070312,72.77999877929688,72.41000366210938,72.7699966430664,59.16866302490234,17314400,,,,,,,,,,,,,,,,97973800.0,96160076.47340539,
2018-01-12,73.02999877929688,73.51000213623047,72.95999908447266,73.5,59.76222610473633,22694300,,,,,,,,,,,,,,,,120668100.0,118028957.4888028,
2018-01-16,73.70999908447266,73.83999633789062,73.33999633789062,73.43000030517578,59.70531463623047,24617800,,,,,,,,,,,,,,,,96050300.0,102273956.15213288,29261142.78762664
2018-01-17,73.62999725341797,74.08000183105469,73.47000122070312,73.80999755859375,60.01429748535156,21424400,,,,,,,,,4.207250671328536,,,,,,,117474700.0,104732212.71965921,24691766.956585273
2018-01-18,73.61000061035156,73.80000305175781,73.48999786376953,73.72000122070312,59.941104888916016,19094600,,,,,,,,,3.582974732842545,,,,,,,98380100.0,113971474.66438395,23517535.92115484
2018-01-19,74.08999633789062,74.13999938964844,73.86000061035156,74.12999725341797,60.27447128295898,19622600,,,,,,,,,3.0298824150666497,,,,,,,118002700.0,132192154.84967005,26696700.01823753
2018-01-22,74.19000244140625,74.54000091552734,74.1500015258789,74.51000213623047,60.58346176147461,14992500,,,,,,,,,2.985492339549928,122.52337983911958,-0.7281252256873372,,,,,132995200.0,144878206.63182116,29606765.441525117
2018-01-23,74.5999984741211,74.80000305175781,74.51000213623047,74.75,60.77859878540039,15575400,,,,,,,,92.77740719657719,3.3457736868275494,123.55188131966125,-1.2658985774575804,0.44216223608489086,,,,148570600.0,155082468.1929482,31352533.116726354
2018-01-24,75.16000366210938,75.2300033569336,74.62999725341797,74.87999725341797,60.8843002319336,24383800,,,,,,,,93.11331807213918,3.411122036168449,125.99918294636596,-10.23407924295119,0.45896550416622994,,,,172954400.0,151018294.82435045,27923334.446870655
2018-01-25,75.18000030517578,75.20999908447266,74.44000244140625,74.58999633789062,60.64849090576172,23272500,,,,,,,,83.755121125302,3.210183758942792,100.41535806503596,-20.25336320704607,0.4909558162175785,,,,149681900.0,136812673.1993814,19462024.97881493
2018-01-26,74.9800033569336,75.2699966430664,74.93000030517578,75.25,61.18513870239258,19192600,,,,,,,,86.96579731731634,3.4080025715789155,116.27453855587187,-0.6348152956335507,0.5098071224784553,,,,168874500.0,153747674.93172142,19619714.840462595
