Date,open,high,low,close,adj_close,volume,SMA_50,EMA_20,WMA_20,MACD,MACD_signal,MACD_hist,TEMA_20,RSI_14,ROC,CCI_14,WILLR_14,ATR_14,Upper_BB,Middle_BB,Lower_BB,OBV,AD,Chaikin_AD
2018-01-02,267.8399963378906,268.8099975585937,267.3999938964844,268.7699890136719,239.99380493164065,86655700,,,,,,,,,,,,,,,,86655700.0,81738027.00474325,
2018-01-03,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,241.51174926757807,90070400,,,,,,,,,,,,,,,,176726100.0,153578705.5319271,
2018-01-04,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,242.52972412109372,80636400,,,,,,,,,,,,,,,,257362500.0,179460006.54918277,
2018-01-05,272.510009765625,273.5599975585937,271.95001220703125,273.4200134277344,244.1459808349609,83524000,,,,,,,,,,,,,,,,340886500.0,248459607.88363057,
2018-01-08,273.3099975585937,274.1000061035156,272.9800109863281,273.9200134277344,244.59243774414065,57319200,,,,,,,,,,,,,,,,398205700.0,287355448.66837174,
2018-01-09,274.3999938964844,275.25,274.0799865722656,274.5400085449219,245.14601135253903,57254000,,,,,,,,,,,,,,,,455459700.0,275123321.7480034,
2018-01-10,273.67999267578125,274.4200134277344,272.9200134277344,274.1199951171875,244.77102661132807,69574300,,,,,,,,,,,,,,,,385885400.0,316866203.1566948,
2018-01-11,274.75,276.1199951171875,274.5599975585937,276.1199951171875,246.55686950683597,62361500,,,,,,,,,,,,,,,,448246900.0,379227703.15669256,
2018-01-12,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,248.1641540527344,90816100,,,,,,,,,,,,,,,,539063000.0,453046246.89457196,
2018-01-16,279.3500061035156,280.0899963378906,276.17999267578125,276.9700012207031,247.31585693359372,106555100,,,,,,,,,,,,,,,,432507900.0,389549643.3971515,114912263.74969709
2018-01-17,278.0299987792969,280.04998779296875,276.9700012207031,279.6099853515625,249.67323303222656,113258800,,,,,,,,,4.033187030170699,,,,,,,545766700.0,470448465.62355727,119185941.8553586
2018-01-18,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,249.2535552978516,100728000,,,,,,,,,3.2055360626333034,,,,,,,445038700.0,451474535.85796684,104062019.62268156
2018-01-19,279.79998779296875,280.4100036621094,279.1400146484375,280.4100036621094,250.38748168945312,140920100,,,,,,,,,3.239946535528301,,,,,,,585958800.0,592394635.8579669,133252990.5617972
2018-01-22,280.1700134277344,282.69000244140625,280.1099853515625,282.69000244140625,252.4235076904297,91322400,,,,,,,,,3.390384228812847,131.2696181020576,0.0,,,,,677281200.0,683717035.8579669,162137970.44036293
2018-01-23,282.739990234375,283.6199951171875,282.3699951171875,283.2900085449219,252.9591827392578,97084700,,,,,,,,89.33838275700023,3.420704825446971,134.87504559020823,-2.250931035703063,1.9591823126653436,,,,774365900.0,729543100.0620685,173795758.05195737
2018-01-24,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,252.86094665527344,134816100,,,,,,,,88.45462156425624,3.147076514148811,122.62838954548455,-10.73459843317277,2.055080544205842,,,,639549800.0,721057124.4770626,160065155.4749297
2018-01-25,284.1600036621094,284.2699890136719,282.3999938964844,283.29998779296875,252.96815490722656,84587300,,,,,,,,88.58723292093377,3.3488956804689725,108.3560476256089,-10.980583639705888,2.0360440561313338,,,,724137100.0,717890415.3870436,138889123.75796437
2018-01-26,284.25,286.6300048828125,283.9599914550781,286.5799865722656,255.89686584472656,107743100,,,,,,,,91.47102615786652,3.7882049978448036,137.1496084987014,-0.3648310847659042,2.165077608425058,,,,831880200.0,821596735.8120016,150597383.30369568
2018-01-29,285.92999267578125,286.42999267578125,284.5,284.67999267578125,254.2003631591797,90118300,,,,,,,,79.015832306164,2.4323470500279845,108.09142126509303,-14.223292650623598,2.1568258692188507,,,,741761900.0,748287446.7034978,118370771.73754406
2018-01-30,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,251.5930328369141,131796400,,278.125,280.7671899704706,,,,278.125,64.48369091001585,1.7294322575768644,44.71731286403965,-35.52150366500537,2.2857261940311093,288.1114156592912,278.125,268.1385843407088,609965500.0,656929344.6149445,65357691.6379838
2018-01-31,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,251.7180633544922,108364800,,278.4845232282366,281.1267131987072,,,,279.1041097440184,64.81774923139194,0.8190009888389982,21.70846597653076,-39.188136835983734,2.316619961388538,287.9111988761188,278.7815002441406,269.6518016121624,718330300.0,649484723.7511324,35360171.17349768
2018-02-01,281.07000732421875,283.0599975585937,280.67999267578125,281.5799865722656,251.43223571777344,90102500,,278.7793292610013,281.3932357061477,,,,279.8199343714509,63.35080896686449,0.8741032441734103,6.60988254173726,-47.86738905939492,2.3223576625311657,287.6956585733174,279.3369995117188,270.97834045012013,628227800.0,627526369.7094845,12887148.227183938
2018-02-02,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,245.95860290527344,173174800,,278.46225144633746,281.0230464390346,,,,278.80897038316505,43.1875580461144,-1.7688354161055018,-141.8562676385576,-99.64341764198696,2.6641252911747197,287.32644323905953,279.5290008544922,271.7315584699249,455053000.0,457226449.8908168,-51664258.213810086
2018-02-05,273.45001220703125,275.8500061035156,263.3099975585937,263.92999267578125,235.6720123291016,294681800,,277.0782268015226,279.5374266124907,,,,274.9877386356361,26.267392836055272,-6.636248046838312,-287.56283081697285,-97.34135968069073,3.52635630655732,289.10941744747527,279.0544998168945,268.9995821863138,160371200.0,191683589.70406222,-157865811.07056493
2018-02-06,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,240.3152618408203,355026800,,276.321253285455,278.5922366187686,,,,273.21601706952026,38.063265738164326,-4.998412663701125,-220.1980700120603,-62.65665803476798,4.168657105008863,289.55271127730816,278.81499938964845,268.07728750198874,515398000.0,509916230.37789035,-85704623.2911498
