Date,Opening Price,Highest Price,Lowest Price,Closing Price,Adjusted Closing Price,Trading Volume
2018-01-02,248.33999633789062,248.47000122070312,247.22999572753906,248.02000427246094,215.38827514648438,4454900
2018-01-03,248.32000732421875,249.22000122070312,248.07000732421875,248.9499969482422,216.19589233398438,5528600
2018-01-04,249.9600067138672,250.9199981689453,249.6199951171875,250.60000610351562,217.62876892089844,4932900
2018-01-05,251.3800048828125,252.85000610351562,250.97000122070312,252.72000122070312,219.46987915039062,3349200
2018-01-08,252.75,252.97000122070312,252.22000122070312,252.58999633789062,219.35699462890625,3847500
2018-01-09,253.1999969482422,254.2899932861328,252.72000122070312,253.82000732421875,220.42523193359375,5031400
2018-01-10,253.1699981689453,253.92999267578125,252.4499969482422,253.6199951171875,220.2515411376953,2357600
2018-01-11,254.0,255.6699981689453,253.85000610351562,255.61000061035156,221.97962951660156,2760400
2018-01-12,256.6300048828125,257.9700012207031,256.4800109863281,257.9100036621094,223.97706604003906,3678400
2018-01-16,260.2699890136719,260.75,256.9100036621094,257.80999755859375,223.8901824951172,8102900
2018-01-17,259.260009765625,261.19000244140625,258.5400085449219,261.0799865722656,226.72999572753906,6144400
2018-01-18,261.239990234375,261.32000732421875,259.3800048828125,260.1600036621094,225.93106079101562,4860200
2018-01-19,260.04998779296875,260.54998779296875,259.2699890136719,260.5400085449219,226.38629150390625,4057600
2018-01-22,259.70001220703125,262.010009765625,259.6300048828125,261.9800109863281,227.6376190185547,3359900
2018-01-23,261.8299865722656,262.2900085449219,261.2699890136719,261.8699951171875,227.5419158935547,3483300
2018-01-24,263.0,263.760009765625,260.8699951171875,262.57000732421875,228.1502227783203,7106400
2018-01-25,263.5799865722656,264.3900146484375,262.4200134277344,263.75,229.17555236816406,5918900
2018-01-26,264.32000732421875,265.92999267578125,264.04998779296875,265.9100036621094,231.05238342285156,3861700
2018-01-29,265.55999755859375,265.8999938964844,264.1199951171875,264.1600036621094,229.53179931640625,4605600
2018-01-30,261.4800109863281,262.44000244140625,260.0899963378906,260.6199951171875,226.45590209960938,9409500
2018-01-31,263.0,263.1600036621094,260.2900085449219,261.44000244140625,227.1683807373047,5360500
2018-02-01,259.95001220703125,262.8999938964844,259.7699890136719,261.6199951171875,227.3246612548828,5182000
2018-02-02,259.6099853515625,259.8500061035156,254.72999572753906,254.92999267578125,221.51168823242188,9486600
2018-02-05,252.22000122070312,255.02000427246094,239.05999755859375,243.27000427246094,211.3802490234375,19888200
2018-02-06,238.32000732421875,249.3300018310547,237.5399932861328,248.9600067138672,216.32432556152344,20493100
2018-02-07,248.24000549316406,252.7899932861328,247.57000732421875,248.75999450683594,216.15052795410156,12657100
2018-02-08,248.9600067138672,249.0800018310547,238.5,238.6699981689453,207.38316345214844,15829100
2018-02-09,241.41000366210938,244.02999877929688,233.75999450683594,242.02999877929688,210.3028106689453,19858000
2018-02-12,244.02999877929688,247.85000610351562,243.05999755859375,246.1699981689453,213.9001007080078,10458400
2018-02-13,244.72000122070312,247.25,244.3300018310547,246.57000732421875,214.2476348876953,6234000
2018-02-14,245.1699981689453,249.49000549316406,245.0399932861328,249.3000030517578,216.6197509765625,5764000
2018-02-15,251.6199951171875,252.5,248.49000549316406,252.5,219.40023803710938,6111500
2018-02-16,251.42999267578125,254.1199951171875,251.1999969482422,251.9600067138672,219.4917449951172,6399000
2018-02-20,250.44000244140625,251.58999633789062,248.58999633789062,249.35000610351562,217.2180938720703,8685200
2018-02-21,249.60000610351562,252.50999450683594,247.7100067138672,247.72000122070312,215.79812622070312,5894800
2018-02-22,248.6300048828125,251.36000061035156,248.52999877929688,249.49000549316406,217.33999633789062,6342300
2018-02-23,250.7899932861328,252.9499969482422,250.0500030517578,252.91000366210938,220.31935119628906,5119000
2018-02-26,254.32000732421875,257.17999267578125,253.9600067138672,256.9200134277344,223.81260681152344,6120900
2018-02-27,257.1000061035156,257.8599853515625,253.9199981689453,253.9600067138672,221.23410034179688,7219200
2018-02-28,255.17999267578125,255.77000427246094,250.1999969482422,250.1999969482422,217.95846557617188,5299300
2018-03-01,250.2100067138672,251.8699951171875,244.3699951171875,245.97999572753906,214.28240966796875,8144800
2018-03-02,243.5500030517578,245.9199981689453,242.16000366210938,245.35000610351562,213.7335968017578,6393400
2018-03-05,243.83999633789062,249.6300048828125,243.8000030517578,248.83999633789062,216.77377319335938,4891000
2018-03-06,250.17999267578125,250.17999267578125,247.0500030517578,248.83999633789062,216.77377319335938,4408500
2018-03-07,245.86000061035156,248.5800018310547,245.39999389648438,248.11000061035156,216.13783264160156,5362600
2018-03-08,249.1300048828125,249.7100067138672,247.22000122070312,249.13999938964844,217.0352020263672,5846600
2018-03-09,250.94000244140625,253.55999755859375,250.33999633789062,253.55999755859375,220.8856201171875,3904000
2018-03-12,254.0500030517578,254.72000122070312,251.6999969482422,251.9600067138672,219.4917449951172,5512800
2018-03-13,253.10000610351562,253.97000122070312,249.64999389648438,250.22000122070312,217.9759979248047,6100900
2018-03-14,251.41000366210938,251.6199951171875,246.9199981689453,247.8800048828125,215.93746948242188,6222800
2018-03-15,248.83999633789062,250.8000030517578,247.8000030517578,249.0,216.9131317138672,5069600
2018-03-16,248.57000732421875,250.1300048828125,248.33999633789062,249.10000610351562,217.3966522216797,3430100
2018-03-19,248.3000030517578,248.3800048828125,244.32000732421875,245.91000366210938,214.6126708984375,5739500
2018-03-20,246.49000549316406,247.85000610351562,246.32000732421875,247.10000610351562,215.6512451171875,3258400
2018-03-21,247.13999938964844,249.64999389648438,246.32000732421875,246.6199951171875,215.23236083984375,4341400
2018-03-22,244.08999633789062,245.02999877929688,239.1699981689453,239.36000061035156,208.8962860107422,7449700
2018-03-23,239.97999572753906,240.89999389648438,234.85000610351562,235.1300048828125,205.20468139648438,7598700
2018-03-26,239.02999877929688,242.14999389648438,237.1999969482422,241.82000732421875,211.04318237304688,6589700
2018-03-27,243.0500030517578,244.25999450683594,236.85000610351562,238.2899932861328,207.96246337890625,6513100
2018-03-28,239.0399932861328,240.72000122070312,237.0500030517578,238.27999877929688,207.9538116455078,7983700
2018-03-29,239.57000732421875,242.94000244140625,239.05999755859375,241.39999389648438,210.67666625976562,6614500
2018-04-02,240.3300018310547,241.02999877929688,233.1999969482422,236.14999389648438,206.0948486328125,9217400
2018-04-03,237.3800048828125,240.25,236.39999389648438,240.14999389648438,209.5857391357422,9874500
2018-04-04,235.0500030517578,242.89999389648438,234.94000244140625,242.4600067138672,211.601806640625,6437500
2018-04-05,243.8000030517578,246.08999633789062,243.3800048828125,244.91000366210938,213.7399444580078,4786400
2018-04-06,242.3000030517578,244.25,237.24000549316406,239.1300048828125,208.69557189941406,6985500
2018-04-09,241.16000366210938,243.63999938964844,239.42999267578125,239.72999572753906,209.2192840576172,5052000
2018-04-10,243.35000610351562,245.0,242.1999969482422,244.00999450683594,212.95448303222656,5977500
2018-04-11,242.1300048828125,243.5800018310547,241.38999938964844,241.8800048828125,211.0955352783203,4733100
2018-04-12,243.66000366210938,245.82000732421875,243.44000244140625,244.80999755859375,213.6526336669922,4742400
2018-04-13,246.4199981689453,246.4600067138672,242.3300018310547,243.5800018310547,212.5792236328125,5222500
2018-04-16,245.1199951171875,246.6699981689453,244.72000122070312,245.6199951171875,214.35955810546875,4018400
2018-04-17,248.14999389648438,248.47999572753906,247.27000427246094,247.8000030517578,216.26214599609375,3821900
2018-04-18,247.8800048828125,248.22000122070312,247.0800018310547,247.3800048828125,215.8955535888672,3645600
2018-04-19,246.9199981689453,247.5800018310547,245.49000549316406,246.57000732421875,215.1886749267578,3721800
2018-04-20,246.3699951171875,246.66000366210938,243.58999633789062,244.47999572753906,213.47901916503906,3396500
2018-04-23,245.05999755859375,245.17999267578125,243.13999938964844,244.35000610351562,213.36549377441406,2491000
2018-04-24,245.38999938964844,245.55999755859375,238.1199951171875,240.08999633789062,209.64566040039062,7088900
2018-04-25,240.2899932861328,241.3300018310547,238.08999633789062,240.6999969482422,210.17823791503906,5269200
2018-04-26,241.42999267578125,243.8800048828125,241.1199951171875,243.1199951171875,212.29144287109375,3845800
2018-04-27,242.97000122070312,243.44000244140625,241.77000427246094,242.9499969482422,212.1430206298828,3209800
2018-04-30,244.10000610351562,244.83999633789062,241.50999450683594,241.5399932861328,210.91180419921875,3475700
2018-05-01,240.69000244140625,240.88999938964844,237.91000366210938,240.75999450683594,210.230712890625,4396600
2018-05-02,240.61000061035156,241.6999969482422,238.72000122070312,239.11000061035156,208.78990173339844,2729400
2018-05-03,237.9199981689453,239.8300018310547,235.1199951171875,239.10000610351562,208.78118896484375,6177500
2018-05-04,238.11000061035156,243.22000122070312,237.67999267578125,242.52000427246094,211.7674560546875,3600900
2018-05-07,243.5,244.6699981689453,242.49000549316406,243.4199981689453,212.55331420898438,2983800
2018-05-08,243.1699981689453,243.97999572753906,241.83999633789062,243.4199981689453,212.55331420898438,2927200
2018-05-09,244.22999572753906,245.85000610351562,243.2100067138672,245.39999389648438,214.2822723388672,3670500
2018-05-10,246.0,248.11000061035156,245.97000122070312,247.4600067138672,216.0811309814453,3877800
2018-05-11,247.6999969482422,248.94000244140625,247.3800048828125,248.5399932861328,217.024169921875,3293500
2018-05-14,249.41000366210938,250.1999969482422,248.85000610351562,249.27000427246094,217.66156005859375,4286300
2018-05-15,248.07000732421875,248.17999267578125,246.49000549316406,247.30999755859375,215.95016479492188,4755900
2018-05-16,247.17999267578125,248.27999877929688,246.97000122070312,247.97000122070312,216.52639770507812,2034400
2018-05-17,247.8000030517578,248.88999938964844,246.8800048828125,247.74000549316406,216.3256072998047,2058200
2018-05-18,246.97000122070312,247.52999877929688,246.4199981689453,247.0,216.28793334960938,2408800
2018-05-21,249.22000122070312,250.6699981689453,249.2100067138672,249.94000244140625,218.8623809814453,4060300
2018-05-22,250.3699951171875,250.42999267578125,247.9199981689453,248.17999267578125,217.3211669921875,2329300
2018-05-23,246.8300018310547,248.6999969482422,246.47000122070312,248.6300048828125,217.71522521972656,3489400
