Date,Opening Price,Highest Price,Lowest Price,Closing Price,Adjusted Closing Price,Trading Volume
2018-01-02,64.20999908447266,64.73999786376953,64.05000305175781,64.73999786376953,60.192787170410156,13722800
2018-01-03,64.86000061035156,65.31999969482422,64.79000091552734,65.27999877929688,60.69485092163086,11331800
2018-01-04,65.54000091552734,65.77999877929688,65.38999938964844,65.61000061035156,61.00166320800781,10746600
2018-01-05,65.94999694824219,66.36000061035156,65.81999969482422,66.30000305175781,61.643211364746094,9678000
2018-01-08,66.2699966430664,66.66999816894531,66.2300033569336,66.55000305175781,61.875675201416016,6733900
2018-01-09,66.68000030517578,66.69999694824219,66.2699966430664,66.37999725341797,61.71759796142578,10606400
2018-01-10,66.0199966430664,66.16999816894531,65.83000183105469,66.1500015258789,61.50374984741211,10407800
2018-01-11,66.30000305175781,66.44999694824219,66.13999938964844,66.41999816894531,61.754783630371094,7887800
2018-01-12,66.33999633789062,66.9000015258789,66.25,66.80999755859375,62.117393493652344,8154300
2018-01-16,67.22000122070312,67.45999908447266,66.37999725341797,66.55000305175781,61.875675201416016,18221800
2018-01-17,66.93000030517578,67.61000061035156,66.70999908447266,67.55000305175781,62.80542755126953,14688100
2018-01-18,67.55000305175781,67.8499984741211,67.48999786376953,67.66999816894531,62.916988372802734,14922900
2018-01-19,67.80000305175781,67.91000366210938,67.44999694824219,67.80000305175781,63.037845611572266,11947200
2018-01-22,67.75,68.47000122070312,67.61000061035156,68.45999908447266,63.651493072509766,9002100
2018-01-23,68.68000030517578,68.9000015258789,68.54000091552734,68.76000213623047,63.93042755126953,10230100
2018-01-24,68.94000244140625,69.05999755859375,68.0,68.2300033569336,63.43768310546875,18509500
2018-01-25,68.66000366210938,68.72000122070312,67.94000244140625,68.11000061035156,63.32608413696289,12975900
2018-01-26,68.58000183105469,69.19000244140625,68.43000030517578,69.19000244140625,64.33021545410156,10048600
2018-01-29,68.98999786376953,68.98999786376953,68.47000122070312,68.55999755859375,63.744468688964844,27589900
2018-01-30,68.0,68.33999633789062,67.76000213623047,67.94000244140625,63.16801452636719,14831200
2018-01-31,68.33999633789062,68.55999755859375,68.0,68.44999694824219,63.64218521118164,15067900
2018-02-01,68.19999694824219,68.98999786376953,68.19000244140625,68.51000213623047,63.697967529296875,16325000
2018-02-02,67.73999786376953,67.80000305175781,66.47000122070312,66.4800033569336,61.810577392578125,21964700
2018-02-05,65.7699966430664,67.0199966430664,63.66999816894531,63.70000076293945,59.225826263427734,49279800
2018-02-06,62.84000015258789,65.63999938964844,62.47999954223633,65.52999877929688,60.92729568481445,45134700
2018-02-07,65.37000274658203,66.04000091552734,64.69000244140625,64.69000244140625,60.146297454833984,23712600
2018-02-08,64.87000274658203,64.98999786376953,61.9900016784668,62.0099983215332,57.65453338623047,27814300
2018-02-09,63.0099983215332,63.9900016784668,60.970001220703125,63.529998779296875,59.067771911621094,36350200
2018-02-12,64.20999908447266,65.06999969482422,63.7400016784668,64.66999816894531,60.1276969909668,17814800
2018-02-13,64.30000305175781,64.98999786376953,64.11000061035156,64.83000183105469,60.276458740234375,9542000
2018-02-14,64.47000122070312,66.12999725341797,64.43000030517578,66.0199966430664,61.382869720458984,16058800
2018-02-15,66.6500015258789,67.27999877929688,65.87000274658203,67.27999877929688,62.55436706542969,12152500
2018-02-16,67.08000183105469,67.9000015258789,67.01000213623047,67.18000030517578,62.4614143371582,10167100
2018-02-20,66.83999633789062,67.7699966430664,66.7699966430664,67.23999786376953,62.5172004699707,16917600
2018-02-21,67.5,68.06999969482422,66.80000305175781,66.80999755859375,62.117393493652344,14551200
2018-02-22,67.04000091552734,67.5,66.69999694824219,66.88999938964844,62.19175338745117,10979400
2018-02-23,67.44000244140625,68.29000091552734,67.27999877929688,68.29000091552734,63.49342727661133,10386200
2018-02-26,68.58000183105469,69.36000061035156,68.58000183105469,69.36000061035156,64.48828125,10797200
2018-02-27,69.38999938964844,69.70999908447266,68.66000366210938,68.66000366210938,63.83745193481445,12790600
2018-02-28,69.05000305175781,69.33999633789062,68.16000366210938,68.16999816894531,63.381874084472656,15232000
2018-03-01,68.33000183105469,68.58999633789062,66.52999877929688,67.04000091552734,62.33123016357422,21486800
2018-03-02,66.27999877929688,67.81999969482422,66.0999984741211,67.68000030517578,62.92627716064453,19196100
2018-03-05,67.36000061035156,68.5999984741211,67.20999908447266,68.37000274658203,63.567813873291016,10888900
2018-03-06,68.76000213623047,68.8499984741211,68.22000122070312,68.5199966430664,63.7072868347168,10151900
2018-03-07,68.01000213623047,68.97000122070312,68.01000213623047,68.9000015258789,64.06060028076172,11109800
2018-03-08,69.11000061035156,69.26000213623047,68.7699966430664,69.19999694824219,64.33952331542969,7624000
2018-03-09,69.69000244140625,70.51000213623047,69.5999984741211,70.51000213623047,65.5575180053711,12342500
2018-03-12,70.72000122070312,71.01000213623047,70.52999877929688,70.7300033569336,65.76205444335938,13506200
2018-03-13,71.08999633789062,71.33999633789062,69.68000030517578,69.91999816894531,65.00894165039062,13809400
2018-03-14,70.2699966430664,70.33000183105469,69.51000213623047,69.86000061035156,64.95315551757812,13881400
2018-03-15,69.87999725341797,70.30999755859375,69.55999755859375,69.9000015258789,64.9903564453125,11501400
2018-03-16,69.80000305175781,70.05000305175781,69.5199966430664,69.61000061035156,64.92321014404297,12202300
2018-03-19,68.95999908447266,69.06999969482422,67.66999816894531,68.2300033569336,63.636131286621094,19868400
2018-03-20,68.05999755859375,68.45999908447266,67.81999969482422,68.19999694824219,63.608150482177734,9382800
2018-03-21,68.05000305175781,68.69000244140625,67.61000061035156,67.79000091552734,63.22574234008789,10933500
2018-03-22,66.97000122070312,67.36000061035156,65.98999786376953,66.04000091552734,61.59356689453125,21195100
2018-03-23,66.0,66.16999816894531,64.25,64.27999877929688,59.95206069946289,20950800
2018-03-26,65.58999633789062,66.80999755859375,64.68000030517578,66.72000122070312,62.227779388427734,25125800
2018-03-27,67.12999725341797,67.16999816894531,64.08000183105469,64.58000183105469,60.23187255859375,29748600
2018-03-28,64.43000030517578,65.20999908447266,63.77000045776367,64.1500015258789,59.83081817626953,26811000
2018-03-29,64.61000061035156,66.06999969482422,64.16000366210938,65.41999816894531,61.01531219482422,17684100
2018-04-02,65.16000366210938,65.44999694824219,63.150001525878906,63.86000061035156,59.56034851074219,26017100
2018-04-03,64.33999633789062,64.63999938964844,63.40999984741211,64.48999786376953,60.14792251586914,18050700
2018-04-04,63.310001373291016,65.56999969482422,63.16999816894531,65.38999938964844,60.98732376098633,18149200
2018-04-05,65.98999786376953,66.08999633789062,65.22000122070312,65.66000366210938,61.23916244506836,16369100
2018-04-06,64.9800033569336,65.58000183105469,63.77000045776367,64.05000305175781,59.73755645751953,20238900
2018-04-09,64.5199966430664,65.80999755859375,64.47000122070312,64.55000305175781,60.20389175415039,10929700
2018-04-10,65.56999969482422,66.41000366210938,65.20999908447266,66.13999938964844,61.68683624267578,15648900
2018-04-11,65.7300033569336,66.33999633789062,65.63999938964844,65.75,61.32310104370117,8657800
2018-04-12,66.16000366210938,66.83000183105469,66.06999969482422,66.54000091552734,62.059906005859375,10628000
2018-04-13,67.0,67.02999877929688,66.0,66.31999969482422,61.85471725463867,11210800
2018-04-16,66.77999877929688,67.08000183105469,66.38999938964844,66.83000183105469,62.33037567138672,9738700
2018-04-17,67.41999816894531,68.29000091552734,67.30000305175781,68.06999969482422,63.48688888549805,15222800
2018-04-18,68.0,68.1500015258789,67.4800033569336,67.88999938964844,63.31900405883789,9882200
2018-04-19,67.45999908447266,67.52999877929688,66.9000015258789,67.13999938964844,62.619503021240234,12905800
2018-04-20,66.94000244140625,66.98999786376953,65.93000030517578,66.20999908447266,61.752132415771484,16238500
2018-04-23,66.45999908447266,66.6500015258789,65.66000366210938,65.97000122070312,61.528282165527344,18960300
2018-04-24,66.3499984741211,66.45999908447266,64.3499984741211,64.81999969482422,60.455718994140625,17423800
2018-04-25,64.91999816894531,65.05000305175781,64.0,64.83000183105469,60.46502685546875,15290800
2018-04-26,65.63999938964844,66.2699966430664,65.37000274658203,66.01000213623047,61.56559753417969,16543400
2018-04-27,66.66999816894531,66.72000122070312,65.54000091552734,65.88999938964844,61.45365524291992,13156500
2018-04-30,66.05999755859375,66.47000122070312,65.37999725341797,65.45999908447266,61.052616119384766,8686100
2018-05-01,65.37000274658203,66.31999969482422,65.20999908447266,66.27999877929688,61.817405700683594,9273900
2018-05-02,66.69999694824219,66.94999694824219,66.08999633789062,66.20999908447266,61.752132415771484,13293700
2018-05-03,65.91000366210938,66.61000061035156,65.33000183105469,66.36000061035156,61.89201736450195,15545400
2018-05-04,66.11000061035156,67.73999786376953,66.02999877929688,67.62000274658203,63.067195892333984,10841300
2018-05-07,67.94000244140625,68.41000366210938,67.83000183105469,68.08999633789062,63.50554656982422,13457400
2018-05-08,67.9800033569336,68.30000305175781,67.66999816894531,68.23999786376953,63.645450592041016,15147400
2018-05-09,68.41000366210938,69.08000183105469,68.19000244140625,69.08000183105469,64.42889404296875,14413300
2018-05-10,69.4000015258789,70.02999877929688,69.33000183105469,69.9800033569336,65.2682876586914,11566300
2018-05-11,69.91000366210938,70.1500015258789,69.6500015258789,69.87999725341797,65.17501068115234,8760600
2018-05-14,70.11000061035156,70.41999816894531,69.80000305175781,69.87000274658203,65.16571044921875,10130900
2018-05-15,69.37999725341797,69.44000244140625,68.8499984741211,69.20999908447266,64.55014038085938,14262600
2018-05-16,69.31999969482422,69.68000030517578,69.16000366210938,69.5199966430664,64.83927154541016,6680500
2018-05-17,69.2699966430664,69.73999786376953,68.87999725341797,69.16000366210938,64.50349426269531,10800100
2018-05-18,68.93000030517578,69.23999786376953,68.80999755859375,68.87000274658203,64.23303985595703,7882900
2018-05-21,69.5,69.80999755859375,69.12000274658203,69.47000122070312,64.79263305664062,11289200
2018-05-22,69.80999755859375,69.91000366210938,69.22000122070312,69.37000274658203,64.69935607910156,7391000
2018-05-23,68.80000305175781,69.87999725341797,68.79000091552734,69.87999725341797,65.17501068115234,14693800
2018-05-24,69.86000061035156,69.94000244140625,69.0999984741211,69.80000305175781,65.10041809082031,11200700
2018-05-25,69.8499984741211,70.0,69.58000183105469,69.75,65.05376434326172,9391400
2018-05-29,69.4000015258789,69.76000213623047,68.91000366210938,69.37000274658203,64.69935607910156,29330400
2018-05-30,69.72000122070312,69.97000122070312,69.5199966430664,69.87999725341797,65.17501068115234,9965200
2018-05-31,69.87999725341797,70.36000061035156,69.73999786376953,69.9000015258789,65.19369506835938,15284000
2018-06-01,70.37000274658203,71.0999984741211,70.25,71.08999633789062,66.30355072021484,12722900
2018-06-04,71.2699966430664,71.7300033569336,71.19999694824219,71.66000366210938,66.83517456054688,9933000
2018-06-05,71.83999633789062,72.04000091552734,71.63999938964844,71.91000366210938,67.06834411621094,17274800
2018-06-06,72.02999877929688,72.37999725341797,71.66000366210938,72.37999725341797,67.50672912597656,17689500
2018-06-07,72.33999633789062,72.33999633789062,71.27999877929688,71.80000305175781,66.96575164794922,19523600
2018-06-08,71.26000213623047,71.80999755859375,71.11000061035156,71.68000030517578,66.85382843017578,9904800
2018-06-11,71.72000122070312,71.98999786376953,71.55999755859375,71.76000213623047,66.92845916748047,7323500
2018-06-12,71.88999938964844,72.16999816894531,71.7699966430664,72.11000061035156,67.2548828125,7813400
2018-06-13,72.11000061035156,72.43000030517578,71.70999908447266,71.73999786376953,66.90978240966797,14639000
2018-06-14,72.0199966430664,72.43000030517578,71.91000366210938,72.25,67.38544464111328,11327400
2018-06-15,71.73999786376953,71.83000183105469,71.29000091552734,71.72000122070312,67.12805938720703,16820600
2018-06-18,71.22000122070312,71.8499984741211,71.0,71.80000305175781,67.20292663574219,8290200
2018-06-19,70.91999816894531,71.45999908447266,70.5199966430664,71.43000030517578,66.85663604736328,12956700
2018-06-20,71.5999984741211,71.91999816894531,71.5,71.58000183105469,66.99700927734375,11465600
2018-06-21,71.86000061035156,71.9000015258789,70.86000061035156,71.02999877929688,66.48223876953125,14817100
2018-06-22,71.20999908447266,71.2300033569336,70.51000213623047,70.80000305175781,66.2669677734375,15692900
2018-06-25,70.2300033569336,70.30000305175781,68.72000122070312,69.33000183105469,64.89108276367188,18027700
2018-06-26,69.55000305175781,70.06999969482422,69.37999725341797,69.61000061035156,65.15316009521484,13859500
2018-06-27,69.83000183105469,70.1500015258789,68.63999938964844,68.66000366210938,64.26397705078125,22054600
2018-06-28,68.56999969482422,69.7300033569336,68.56999969482422,69.5,65.05020141601562,17799000
2018-06-29,69.7699966430664,70.06999969482422,69.43000030517578,69.47000122070312,65.0221176147461,10009600
2018-07-02,68.87000274658203,70.11000061035156,68.7699966430664,70.08999633789062,65.60243225097656,12545600
2018-07-03,70.30000305175781,70.3499984741211,69.20999908447266,69.26000213623047,64.8255844116211,6361400
2018-07-05,69.69000244140625,70.27999877929688,69.48999786376953,70.23999786376953,65.74282836914062,13660000
2018-07-06,70.27999877929688,71.16999816894531,70.11000061035156,71.05999755859375,66.51029968261719,12801900
2018-07-09,71.44000244140625,71.62000274658203,71.06999969482422,71.5999984741211,67.0157470703125,8727600
2018-07-10,71.61000061035156,71.97000122070312,71.61000061035156,71.7699966430664,67.17485046386719,11493100
2018-07-11,71.26000213623047,71.7699966430664,71.1500015258789,71.48999786376953,66.91278839111328,12974900
2018-07-12,71.80000305175781,72.66000366210938,71.72000122070312,72.62000274658203,67.97044372558594,11853300
2018-07-13,72.62999725341797,72.72000122070312,72.30000305175781,72.54000091552734,67.89555358886719,9258400
2018-07-16,72.55999755859375,72.70999908447266,72.2300033569336,72.37000274658203,67.7364730834961,6666000
2018-07-17,71.8499984741211,73.02999877929688,71.80999755859375,72.91000366210938,68.24185943603516,7451600
2018-07-18,72.88999938964844,72.9000015258789,72.52999877929688,72.79000091552734,68.12957000732422,7082000
2018-07-19,72.61000061035156,72.88999938964844,72.4000015258789,72.52999877929688,67.8862075805664,7455000
2018-07-20,72.80999755859375,72.94999694824219,72.45999908447266,72.55000305175781,67.90491485595703,7219800
2018-07-23,72.4000015258789,72.95999908447266,72.11000061035156,72.91999816894531,68.2512435913086,12575500
2018-07-24,73.6500015258789,73.94000244140625,73.0199966430664,73.31999969482422,68.6256103515625,10778600
2018-07-25,73.33999633789062,74.23999786376953,73.2300033569336,74.23999786376953,69.48672485351562,15233100
2018-07-26,72.97000122070312,73.33999633789062,72.83999633789062,73.0999984741211,68.41971588134766,12547200
2018-07-27,73.19000244140625,73.23999786376953,71.4000015258789,71.8499984741211,67.24971771240234,31775100
2018-07-30,71.80999755859375,71.91999816894531,70.31999969482422,70.7300033569336,66.2014389038086,17847700
2018-07-31,70.94999694824219,71.37999725341797,70.52999877929688,70.91999816894531,66.3792724609375,14977000
2018-08-01,71.43000030517578,71.79000091552734,71.16999816894531,71.55999755859375,66.97834777832031,14661400
2018-08-02,70.9000015258789,72.55000305175781,70.9000015258789,72.45999908447266,67.82067108154297,13104900
2018-08-03,72.4800033569336,72.72000122070312,72.1500015258789,72.72000122070312,68.06403350830078,7245700
2018-08-06,72.69000244140625,73.1500015258789,72.5199966430664,73.11000061035156,68.42906951904297,7500200
2018-08-07,73.37000274658203,73.6500015258789,73.26000213623047,73.38999938964844,68.69115447998047,10272700
2018-08-08,73.3499984741211,73.7300033569336,73.16000366210938,73.58999633789062,68.87834930419922,7098600
2018-08-09,73.66000366210938,73.9000015258789,73.55999755859375,73.62000274658203,68.90641021728516,11723100
2018-08-10,73.06999969482422,73.37999725341797,72.81999969482422,73.02999877929688,68.35420227050781,11569200
2018-08-13,73.13999938964844,73.69999694824219,72.91000366210938,72.93000030517578,68.2606201171875,12064400
2018-08-14,73.18000030517578,73.47000122070312,72.7699966430664,73.37999725341797,68.6817855834961,9179500
2018-08-15,72.91999816894531,73.19000244140625,72.1500015258789,72.72000122070312,68.06403350830078,17792200
2018-08-16,73.27999877929688,73.4800033569336,72.87999725341797,73.04000091552734,68.3635482788086,9104400
2018-08-17,72.81999969482422,73.3499984741211,72.58000183105469,73.1500015258789,68.46651458740234,9024100
2018-08-20,73.31999969482422,73.33999633789062,72.75,73.04000091552734,68.3635482788086,10619800
2018-08-21,73.23999786376953,73.62000274658203,73.06999969482422,73.16000366210938,68.47587585449219,8002300
2018-08-22,72.94000244140625,73.48999786376953,72.83000183105469,73.37999725341797,68.6817855834961,6371200
2018-08-23,73.25,73.94000244140625,73.25,73.54000091552734,68.8315200805664,9367500
2018-08-24,73.73999786376953,74.30000305175781,73.7300033569336,74.27999877929688,69.52415466308594,6557600
2018-08-27,74.68000030517578,75.0,74.4800033569336,74.95999908447266,70.16061401367188,8207500
2018-08-28,75.11000061035156,75.26000213623047,74.87999725341797,75.08999633789062,70.28228759765625,7385200
2018-08-29,75.18000030517578,75.81999969482422,75.16999816894531,75.7699966430664,70.91876220703125,11182300
2018-08-30,75.55999755859375,76.02999877929688,75.30999755859375,75.54000091552734,70.7034912109375,10520300
2018-08-31,75.47000122070312,75.80000305175781,75.33999633789062,75.5999984741211,70.75963592529297,10268900
2018-09-04,75.25,75.41999816894531,74.80000305175781,75.30999755859375,70.48821258544922,11073800
2018-09-05,75.20999908447266,75.2699966430664,73.98999786376953,74.37000274658203,69.60840606689453,16426600
2018-09-06,74.26000213623047,74.41999816894531,73.25,73.83000183105469,69.10298156738281,13978800
