date,open,high,low,close,adj_close,volume,sma_50,ema_20,wma_20,macd,macd_signal,macd_hist,tema_20,rsi_14,roc,cci_14,willr_14,atr_14,upper_bb,middle_bb,lower_bb,obv,ad,chaikin_ad,return,label
2018-03-14,70.2699966430664,70.33000183105469,69.51000213623047,69.86000061035156,64.95315551757812,13881400,67.2418002319336,68.50021423660583,68.92809546334404,0.8916059751803118,0.6556686448098503,0.2359373303704615,70.31205246746353,60.19584053169089,2.479100024644165,77.03096041334497,-28.24420478817502,1.1963014654367314,70.90512394126252,68.3314998626709,65.75787578407927,103607500.0,20521201.1049494,4207781.977764517,0.0005725868190360472,0
2018-03-15,69.87999725341797,70.30999755859375,69.55999755859375,69.9000015258789,64.9903564453125,11501400,67.34500030517579,68.63352731177469,69.07747657412574,0.887764480268288,0.7020878119015379,0.1856766683667501,70.40381195318722,60.38314181704057,4.266110637371947,68.75690426007283,-27.480828226441687,1.1636191168691372,70.95375597999478,68.52550010681152,66.09724423362826,115108900.0,19447858.78317205,2269170.86973913,-0.004148796984217218,0
2018-03-16,69.80000305175781,70.05000305175781,69.5199966430664,69.61000061035156,64.92321014404297,12202300,67.43160034179688,68.726524768782,69.18076233636765,0.8515038117308364,0.7319710118673977,0.1195327998634387,70.38874601495253,58.24334408207591,2.851655284387145,47.23275144027164,-33.0151990996146,1.1173034974989238,71.04348121169528,68.64200019836426,66.24051918503324,102906600.0,11389868.70846247,-1294091.504564222,-0.019824698194482626,-1
2018-03-19,68.95999908447266,69.06999969482422,67.66999816894531,68.2300033569336,63.63613128662109,19868400,67.48400039672852,68.67923701527263,69.14152454194569,0.7033054579119664,0.7262379010763114,-0.0229324431643449,70.00417339229705,49.29184750498224,-0.2047672722310024,-50.731172684898,-59.3510352830521,1.1773406735339695,71.01021741813362,68.69450035095215,66.37878328377069,83038200.0,7416318.63734569,-3898456.452628732,-0.00043978319236526175,0
2018-03-20,68.05999755859375,68.45999908447266,67.81999969482422,68.19999694824219,63.60815048217773,9382800,67.5220002746582,68.63359510412687,69.09442897978283,0.5767870859028648,0.6963477380416221,-0.1195606521387573,69.6691762029044,49.11508719745701,-0.4670165068617232,-58.50680787176576,-59.92367690374583,1.1381883033218383,70.97389466270829,68.74250030517578,66.51110594764327,73655400.0,9175523.729971398,-4049726.269853418,-0.006011672302947413,0
2018-03-21,68.05000305175781,68.69000244140625,67.61000061035156,67.79000091552734,63.22574234008789,10933500,67.54680023193359,68.55325280045072,69.00371475219727,0.4383836968369508,0.6447549298006878,-0.206371232963737,69.27884235548932,46.65334399080659,-1.6110313291279756,-74.06636946266067,-67.7480318629271,1.1339547279007294,70.89008436636068,68.79150047302247,66.69291657968425,62721900.0,1886523.7299713977,-6062679.716004116,-0.02581501661551333,-1
2018-03-22,66.97000122070312,67.36000061035156,65.98999786376953,66.04000091552734,61.59356689453125,21195100,67.54000030517578,68.31389547807707,68.74166717529297,0.1853510279467229,0.5528741494298949,-0.3675231214831719,68.49818406427282,37.91740628524072,-4.566468456752025,-173.15830552613963,-99.06536325197686,1.182351200020158,71.0266831594013,68.7490005493164,66.47131793923151,41526800.0,-17761397.353845965,-12586619.223734552,-0.026650546817552412,-1
2018-03-23,66.0,66.16999816894531,64.25,64.27999877929688,59.95206069946289,20950800,67.50260025024414,67.929714840098,68.31604795910063,-0.1554052337941698,0.411218272785082,-0.5666235065792518,67.39901906754686,31.524053913188386,-8.835630645559721,-214.7270477735869,-99.57688582804262,1.23588414568924,71.54504781110784,68.54850044250489,65.55195307390194,20576000.0,-38057510.86980811,-20569119.757090908,0.03795896838430113,1
2018-03-26,65.58999633789062,66.80999755859375,64.68000030517578,66.72000122070312,62.22777938842773,25125800,67.5086003112793,67.81450401920324,68.14190517607189,-0.225964443720656,0.2837817294839344,-0.5097461732045905,67.13376658298648,45.29538031198248,-5.669449944734623,-122.1555797912126,-65.16216507048316,1.3296940673739652,71.49002866401904,68.41650047302247,65.3429722820259,45701800.0,-15054934.252320653,-14645766.528164234,-0.03207433079279376,-1
2018-03-27,67.12999725341797,67.16999816894531,64.08000183105469,64.58000183105469,60.23187255859375,29748600,67.46400039672852,67.50645619176052,67.77652435302734,-0.4493829846467321,0.1371487866578011,-0.5865317713045333,66.36681574645334,38.06485316155678,-7.637294733600784,-127.1408679920029,-93.11294244741914,1.4571625149197358,71.70706716388804,68.21250038146972,64.7179335990514,15953200.0,-35176144.20165549,-17293346.415831298,-0.006658412712664319,0
