date,open,high,low,close,adj_close,volume,sma_50,ema_20,wma_20,macd,macd_signal,macd_hist,tema_20,rsi_14,roc,cci_14,willr_14,atr_14,upper_bb,middle_bb,lower_bb,obv,ad,chaikin_ad,return,label
2018-03-14,277.8099975585937,278.0199890136719,274.6700134277344,275.29998779296875,245.8246917724609,105895100,274.34079833984373,273.78580374651347,274.0635678245908,0.7662937594433288,-0.0286045882686091,0.7948983477119379,276.3713821912752,52.997255890058646,1.3436384975128146,48.73569061365262,-32.777530913981124,4.109278497524282,279.3675850672995,273.2204956054687,267.07340614363795,848385000.0,493488415.736971,31856521.331125915,-0.0010896760126061222,0
2018-03-15,275.8800048828125,276.6099853515625,274.42999267578125,275.0,245.5567779541016,83433000,274.4653985595703,273.90144148494073,274.23304443359376,0.7442596166467297,0.1259682527144586,0.618291363932271,276.3644617730219,52.44973324441849,2.726928449791461,29.25967658382024,-34.70176352101289,3.967998227133456,279.4484490739273,273.4909957885742,267.53354250322104,764952000.0,453686223.8675531,-257260.7704987526,-0.002909046519886327,0
2018-03-16,274.5,275.3900146484375,274.1400146484375,274.20001220703125,245.8230743408203,100343700,274.53999877929687,273.92987679180646,274.3005698067801,0.6546981182456761,0.2317142258207021,0.422983892424974,276.12991479045326,50.9384059894821,1.902789464199175,16.329315027514408,-39.833180973783065,3.7693188608390593,279.51067063463245,273.5494964599609,267.58832228528945,664608300.0,362975127.099975,-42233951.44080192,-0.013530349407333553,-1
2018-03-19,273.3500061035156,274.3999938964844,268.6199951171875,270.489990234375,242.4970550537109,109208400,274.5175988769531,273.6022685482416,274.00918826148626,0.2811117371412592,0.2415937280848135,0.0395180090564456,274.95593621775737,44.53005529871296,-0.6245682030137047,-60.53443426481081,-63.6306334699023,3.91604998904649,279.5259049484085,273.4184967041016,267.3110884597947,555399900.0,324430816.3338147,-67830882.73690408,0.0017006986922423195,0
2018-03-20,270.94000244140625,271.6700134277344,270.17999267578125,270.95001220703125,242.9093475341797,59757300,274.46819885253905,273.34967270622155,273.7740944998605,0.0219092114492127,0.1976568247576934,-0.1757476133084806,274.099272240645,45.44650840835664,-0.7072678984339946,-59.33249367132903,-60.67988247108268,3.739281894569745,279.53621121957826,273.39599761962893,267.2557840196796,615157200.0,326436801.2739068,-71497642.81010705,-0.0019192452770685486,0
2018-03-21,270.8999938964844,273.2699890136719,270.19000244140625,270.42999267578125,242.44320678710932,78709600,274.3983984375,273.0716079414177,273.4916178385417,-0.2229024075995198,0.1135449782862508,-0.3364473858857706,273.25426412387185,44.55046202451501,-0.8615023513571417,-58.08180228157261,-64.01547999130865,3.691312386142705,279.51590433160345,273.41499786376954,267.31409139593563,536447600.0,259993186.79582903,-87639045.37306869,-0.02499715057919416,-1
2018-03-22,267.9100036621094,268.8699951171875,263.3599853515625,263.6700134277344,236.3828125,148785900,274.1809985351563,272.1762179877336,272.5635240827288,-0.9514237880932797,-0.0994487749896552,-0.8519750131036243,270.8052896363957,34.9136112953604,-3.8051778341961424,-191.28464281398809,-98.18165546496746,3.93681546679566,280.4230905856453,273.07849884033203,265.7339070950188,387661700.0,127950562.50698152,-128288722.752271,-0.021314618077743375,-1
2018-03-23,264.1700134277344,264.5400085449219,257.8299865722656,258.04998779296875,231.34439086914065,183534800,273.8595983886719,270.8308627310893,271.13223731631325,-1.9596813443806127,-0.4714952888678467,-1.488186055512766,267.348009772533,29.24898420761087,-7.465847057324941,-231.80281050835143,-99.0256817794789,4.138074225336621,282.0335702709234,272.24549865722656,262.4574270435297,204126900.0,-43549141.27245578,-187823612.63246828,0.027359030779175786,1
2018-03-26,262.1300048828125,265.42999267578125,259.4100036621094,265.1099853515625,237.6737060546875,141956100,273.6393981933594,270.2860172663725,270.4526646205357,-2.1641034838702358,-0.8100169278683245,-1.3540865560019109,266.369582835573,41.98341774333329,-4.814736532770404,-135.81096721378833,-67.75910863871162,4.3730806561327125,281.5034195847561,271.60599822998046,261.7085768752048,346083000.0,83314907.35855965,-154738087.3251833,-0.01701172908318105,-1
2018-03-27,266.1700134277344,266.7699890136719,258.8399963378906,260.6000061035156,233.6305389404297,129941400,273.292998046875,269.3635400127671,269.40447489420575,-2.6593715561480167,-1.179887853524263,-1.4794837026237535,264.4299594119651,37.3576750858691,-5.825381268457968,-123.64761574846966,-87.7324294298434,4.630646678057127,281.80842600777174,270.9144989013672,260.0205717949627,216141600.0,11052787.103027612,-150128493.66031027,-0.0029547947552392984,0
2018-03-28,260.75,262.6400146484375,258.5799865722656,259.8299865722656,232.940170288086,146452300,272.95019775390625,268.4555825422431,268.34880705333893,-3.0785219280191995,-1.5596146684232504,-1.5189072595959492,262.6796560333621,36.615878187141305,-5.619325065984705,-115.0473761666421,-91.14261077818414,4.589367206388377,282.2291952474634,270.32349853515626,258.4178018228491,69689300.0,-45220148.8307963,-152499730.98905066,0.012777614193099973,1
2018-03-29,261.1199951171875,265.260009765625,259.8399963378906,263.1499938964844,235.9165954589844,111601600,272.62099792480467,267.9502883855042,267.66561613537016,-3.106989333929107,-1.8690896015244216,-1.2378997324046854,262.15290738187423,41.96651877994304,-4.309093128551137,-72.97840787483021,-76.4393122332417,4.650126143216391,282.3619621229452,270.0959976196289,257.8300331163126,181290900.0,-20511745.74301062,-131744406.09659895,-0.02158462020719487,-1
