sma_50,ema_20,wma_20,macd,macd_signal,macd_hist,tema_20,rsi_14,roc,cci_14,willr_14,atr_14,upper_bb,middle_bb,lower_bb,obv,ad,chaikin_ad,label
0.7928013235248792,0.9551097246184903,0.9988095195687245,1.1982072411794338,1.290870490592024,-0.009743767498456436,1.0750989623117595,1.0182234672680923,0.27985442835049096,0.8711221865294982,0.99127954388862,-0.42241385048167623,0.9404823105532618,0.9495778330026642,0.9444327182631184,1.3103236511976297,0.4583366256398361,0.4545587905777721,0
1.6015106001900843,1.7777765482368433,1.8160152053509362,1.0194219823299377,1.2077513851522668,-0.31968278114175963,1.8682827740284,0.8149756932859299,-0.17106497465013148,0.5558138736881569,-0.35373985074464204,-0.588152315251913,1.678856955820258,1.7880489916430717,1.875349602263845,1.9145028321843758,0.9728724365475208,-0.5646015924422432,0
1.239035460227887,0.893821631088695,0.8055492250531413,-1.60657930129433,-2.362442421479802,1.8093657700668606,0.7435345903501169,-0.058166932863504585,0.7773895247601024,1.5390157078936388,1.140479082466584,2.0155570622762826,0.9488050127571398,0.8522048700961881,0.7372217006003676,0.16105629248661218,1.3553944394063753,1.3892876469422104,0
-1.135778945136809,-0.9547068387645186,-0.9191066201987309,0.5353217033272613,0.7226441847086649,-0.4193544106201865,-0.8628792396717279,-0.11818057078563195,0.2238463252499643,-0.7336513752588667,-0.10751053672231849,0.966603985764731,-0.9483355432792706,-0.9341123406279841,-0.9046412819475013,-0.8489373574796341,-0.310131600717512,0.06172705644768757,1
-1.1229536762615653,-1.1091932487318594,-1.09915471764943,-0.20438954411614205,0.038361698448823756,-0.7336670814337951,-1.1362190172392723,-1.0484724140220687,-0.8247143840272113,-1.456434510480989,-1.3533051988388844,-0.9930106035041851,-1.1509033049062625,-1.08075190779769,-0.9900873998107033,-0.509624203626251,-1.5024027875323844,-0.8704868888713808,0
-1.1162195785350855,-1.1186353477428896,-1.118713965465614,-0.2578315955159858,-0.1479023505772014,-0.3672452328092252,-1.1501894493492628,-0.3890385175636624,-0.364441844068564,-0.48147170714582177,-0.41173897361198997,-0.9974257979425544,-1.1517593962857755,-1.091252726457256,-1.0105858832454113,-0.31760186090132,-1.505082659050579,-0.7033789081102019,0
-1.131122960485173,-0.9284278675466422,-0.8957400052848123,0.6761882851718899,0.71956238435277,0.019866201255463133,-0.8239260748150721,0.17382271665254728,0.4273742330231954,0.6983021221259369,0.506807820463364,0.9448102806161376,-0.9343183379115751,-0.9095928071216249,-0.869438035844377,-0.8221738342635849,-0.35087959268644026,0.07647539479153716,1
-0.8893774155938331,-0.9122700141921566,-0.9202626318572208,-0.381187392236751,-0.24818402590985222,-0.4589947211728977,-0.9664760685403362,-1.204041345445853,-0.5044681438173265,-1.4680094334947738,-1.5238210641480427,-0.6459111794620338,-0.927118686962641,-0.8876662588759128,-0.8323370631637934,-0.5188818530914708,-0.6979388345450386,-0.253263605787795,0
-1.059790145564026,-1.0068167476422671,-0.9957960808777818,0.3010996545937479,0.34137217503232126,-0.05075898824309646,-0.9781818672348358,0.9178917739669811,0.22528597342630213,1.8387238682970897,1.0273856537229653,-0.8857493606618251,-1.0806084712861663,-1.0057907393457695,-0.9113729205977018,-0.38588664668870837,-0.9401814141992227,0.3504352306326258,0
-1.0786029756438784,-1.166450449117447,-1.1792327707210286,-0.6196442677521311,-0.5495126656137463,-0.3306961535710613,-1.2109435843726528,-1.2228407116892697,-0.4223413020602341,-0.8346364465642819,-1.242415219576894,0.04812326469046433,-1.1829092288177783,-1.1667598547386557,-1.1316514692355752,-1.090695779738892,-1.3842686886733853,0.43748409044292197,0
1.724345703318328,1.7887174802839352,1.7784333481294121,0.3104024063692732,0.2560966967786062,0.22018861937829934,1.7887875501480368,0.22294185334730268,1.0601233698205212,0.3945877957100517,1.10777853793489,0.41332143032662455,1.7170619058732801,1.784288449213611,1.8274375956362743,1.9504982397410082,1.013475433764925,0.4316067898802159,0
-0.08535152786184991,-0.1285288118890978,-0.1126589722239424,-0.5387074814158703,-0.012966891029333088,-1.609289544952326,-0.20993683086062653,-1.5296221003894626,-1.6440187175944212,-1.811508977735128,-1.6304352496324768,0.3437246940757875,-0.054384491795956044,-0.07777092369380345,-0.10120189657211157,0.34636267162200046,-0.006070112593017196,-1.465063592195188,1
0.603380753230816,0.7569685797702314,0.7876846832945552,0.5706286319901466,0.8388405936202843,-0.6419230930708311,0.7998980035208317,0.21159488968722978,0.3459372532847794,0.43261120109903767,-0.29695712695806886,0.6237705625655491,0.7108919614561541,0.7887679288992598,0.8585756147644884,-1.9842475516614573,1.4985554868117505,-0.37325932459751887,0
0.37511255405137056,0.4777615070395495,0.5005853056845214,0.8362676353775105,0.8505556225754576,0.13649184799101197,0.5530355774757283,0.9094014517365447,0.25302698457555,0.8669260365520831,0.7569203698037116,-0.38365662865538486,0.4088984956942071,0.46972588127231635,0.5265212782185706,0.9695737641229973,0.23889388952066606,0.4766835815141171,-1
0.8000687121046464,0.4577095488700577,0.37130891626389523,-2.0083838699272256,-2.296295644618338,0.39342368827200463,0.23076786977282862,-1.462396212211276,-0.4592775377877438,-0.734570812395948,-1.4821263095328923,1.3981725481853102,0.6498660947762901,0.4618559707484824,0.25662820359548133,-1.8368657983769796,1.4059850623514072,-0.8739715400461445,0
-0.897647268974328,-0.8649687692376506,-0.8563675366596202,0.1730536672927912,0.24567428827894888,-0.16987676394955217,-0.8459489777041548,-0.09363499458076929,-0.027809696810265332,-0.14113640439848782,-0.6480552430208549,-1.2838047210801464,-0.9748828941714727,-0.8566491647951212,-0.7188065280091568,-0.023469381537442144,-1.2810900639903142,-0.7050379512513301,0
-1.1645772184559817,-1.1093152616365507,-1.0974124742890101,0.3847226053852163,0.2943387501307794,0.33853507780599895,-1.0486442085051222,1.0359369108885663,0.5143508526992079,1.0445380356227634,0.9279357684481646,-1.064504648123297,-1.185545028783434,-1.1081526080224084,-1.0094348707932868,-0.2254664302471346,-1.4961662190417833,0.929378755055508,0
-0.7400568135873293,-0.5937984585574408,-0.5509544842016764,0.6553101202194955,1.0775299463776031,-1.0619801218032114,-0.549431596605064,-0.5082826243779555,-1.3069639889661555,-1.045248051049918,-1.1699712851011124,0.6118071878973343,-0.5378987800058324,-0.5479941672024858,-0.5501305753939673,-0.14147474411467298,-0.2546490435100444,-0.7217616853098078,1
1.7585922026104623,1.5925867092122508,1.5230945563499192,-1.1891597144735402,-1.4986093534935456,0.6281931156051282,1.438443450307704,-0.7427087504304318,0.5382610026141857,0.04413371105756265,0.23099470869000716,1.5790797611471534,1.7114576864243451,1.59046734177599,1.4383398357925439,1.1678181660991025,1.123144852815994,1.3775509809201254,0
-0.9809857443639824,-0.91849772389131,-0.9013410268963603,0.5112352920772721,0.5295746598769053,0.056126103703069266,-0.8602386902149524,1.0139587238760177,0.178181638576466,0.646505694479633,0.5348806009266065,-1.17177631542426,-0.9710206300628768,-0.9249383598401538,-0.8620467059292773,-0.15129169329816491,-0.8417344624756853,0.6326427171515062,0
-0.9502617413979731,-1.0807986064736164,-1.1173167349935407,-0.5327215668584101,-0.9816180988195169,1.1638127295736496,-1.1114606648532255,0.0903903606064211,0.9037314473074649,1.2177212286175987,1.0435445050204355,-0.25199411264915983,-1.1118389681335767,-1.1087287626975164,-1.0882568820518534,-0.8345194775861787,-1.4080064558392786,1.1327059581326266,0
-0.7686874716450248,-0.7520716229683514,-0.7328712275669983,0.14828211857615173,0.2597723482455422,-0.2856673522607814,-0.7240765763795206,-0.3015897255195939,-0.46485207152528346,-1.1971384495785016,-1.0222458952047602,-0.8097742224758993,-0.8145395329433014,-0.7417697162868158,-0.653604052709856,-0.43276836527549983,-0.4549031968182501,-0.13639639063927678,0
-0.8934148371620712,-0.9595577075557664,-0.9761711450721136,-0.727790393208894,-0.515682543767465,-0.7573776970523457,-1.0529070389011959,-1.9516947939362939,-1.215370551722091,-1.863076856823304,-2.0462647869198975,-0.691807862617062,-0.9636292165391761,-0.9398214570953927,-0.9001647211297417,-0.6761726986322927,-0.7752362831467021,-1.1546998047942296,0
1.0987586431062892,1.119557948773283,1.130597995313821,0.21480191680446525,0.4018849762246976,-0.4865614741348758,1.1178313314885329,-1.1290973775731803,-0.5667934989843717,-2.4186329186327784,-1.9876230506940016,-0.5763552398597747,0.9803976039710103,1.1233678880900866,1.2565617716867108,0.8450285360326579,0.5281422980076381,-0.1679437801118819,1
0.7619828515746054,0.9076254558500824,0.9443091047616357,1.296789635759473,1.2666243327117883,0.36045673672459966,1.0486307322279502,0.8135539683816175,0.2900690012002128,0.20817651252902497,0.3375904574387148,-0.46546438775405424,0.9332551986354102,0.8737674605474561,0.7975470334873428,1.2070428390015813,0.43621170022936995,0.8778515474740537,0
0.20207629420014953,0.3289834817192662,0.34625842576766613,0.562364249821213,0.7223035205393565,-0.33574973218877874,0.363960353573617,-0.024762470715433922,-0.33606129391554207,-0.3184332875396799,-0.7346094350575534,-0.24339315823801802,0.21050336115439328,0.34235923288047565,0.47595702221672853,0.5980307320088873,0.12100672431101676,-0.3006512947096694,0
-0.32795338448514294,-0.16080179390955546,-0.12483727647264567,1.166288806669553,1.1491863172119023,0.2956657033083975,-0.04145899717872521,1.9863917265938043,0.6819119767755137,1.798833153066221,1.0928866505383523,-0.6707079080341084,-0.18207856587388888,-0.16472661858252563,-0.14389194224695032,0.9374155041748189,0.15116054800985265,1.241335591221129,0
1.4592349350415674,1.5269426513516935,1.5626352796589456,0.8208933548712988,0.7902183804688896,0.26110860005446007,1.64856797866531,-0.3273357719575779,0.06288134156162495,-0.9152826168785961,-0.8538176756014687,0.8610065967191288,1.6161294352918092,1.4805160854172124,1.3146887838074521,0.36434596439840145,1.4020244189618494,0.7428449323333612,0
1.5418695193234504,1.2961499594917438,1.2413622158105613,-1.6363924683013982,-1.6239077154097261,-0.38210373319887986,1.1151863900773633,-1.2918889024197255,-1.1423948283673802,-0.9729548560034911,-1.0613519441442052,1.754248970853398,1.3111684645070438,1.2955960482661202,1.2590973475358334,-0.0008000021306694684,1.0903974936082574,-1.0315134725117847,0
-0.8957032109124915,-0.9967760799666817,-1.0203345532177983,-0.9803632510299668,-0.8227565370526582,-0.6558747572452351,-1.116665889420581,-1.9245965879370488,-1.339147564260463,-1.2276798200489096,-1.3450902223643628,-0.5495385073983278,-0.9110563683358672,-0.9640377001523198,-1.004901127623225,-0.8597167869122547,-1.4681177143757178,-1.3788108192534934,-1
-1.0987870287492316,-0.8729096310268099,-0.8455625653235816,0.9033540086798544,0.8282309305679557,0.40498312710311657,-0.7485573315937802,0.5533852511930724,0.4869501447353348,0.859872233647781,0.8101963617946345,0.6620567365035597,-0.8756687311380822,-0.8655198088578926,-0.8414047269043772,-0.6469738252668202,-0.32747858688039566,0.012210629679987558,1
0.1544042541681988,0.29203290747763355,0.32022594940863996,0.649282083948097,0.9027672537590123,-0.5833813415295717,0.3376136192763344,0.23140159628941928,-0.045067053351108166,-0.37868317358565523,-0.9725701404201617,-0.1846238941279067,0.190125768047398,0.3124869514985724,0.436545572291155,0.5657773812829197,0.11935034091334776,-0.0266382304125711,0
