date,open,high,low,close,adj_close,volume,sma_50,ema_20,wma_20,macd,macd_signal,macd_hist,tema_20,rsi_14,roc,cci_14,willr_14,atr_14,upper_bb,middle_bb,lower_bb,obv,ad,chaikin_ad,return,label
2018-03-14,68.19999694824219,68.38999938964844,67.4000015258789,67.54000091552734,49.2524642944336,11348200,71.57400009155273,68.28308565828061,67.70666641961961,-1.0454566164484191,-1.4250430514930144,0.3795864350445952,67.3778848218689,42.116324913156674,1.198686061379247,-3.299562759944984,-55.52942612591912,1.369537886434965,69.21613110530863,67.76499977111817,66.3138684369277,-134165800.0,-2962143.0007505147,-2969162.815577572,-0.005182091640165032,0
2018-03-15,67.79000091552734,68.08000183105469,66.68000030517578,67.19000244140625,48.99723815917969,12408500,71.44880020141602,68.17898249476877,67.65190476917086,-1.0194608452188303,-1.3439266102381775,0.324465765019347,67.30336797004463,40.35783475082415,0.825334719080516,-45.04071733169381,-63.76468434053309,1.3717687177452995,69.13648175454927,67.70149993896484,66.26651812338042,-146574300.0,-6330136.414955342,-5137383.401866972,0.0017859073199490982,0
2018-03-16,66.75,67.61000061035156,66.62000274658203,67.30999755859375,49.43423461914063,14342600,71.30400009155274,68.09622202465687,67.61461882818313,-0.9779037405172204,-1.2707220362939862,0.2928182957767657,67.28057948040576,41.263319173378825,0.5377156486353126,-51.54693963954944,-60.94126981847426,1.343862153796738,69.07058188726877,67.65249977111816,66.23441765496754,-132231700.0,-680128.4449181203,-3759618.0692583416,-0.0154509129884014,-1
2018-03-19,67.0999984741211,67.19000244140625,65.88999938964844,66.2699966430664,48.6704216003418,14525000,71.12940002441407,67.92229579783873,67.48295186360677,-1.0171635891774855,-1.220010346870686,0.2028467576932004,66.9989017392266,36.14186829711649,-2.0543998578312133,-134.54963617573904,-81.21224311446188,1.349418246189871,69.08160481415749,67.55999946594238,66.03839411772728,-146756700.0,-6713671.292670975,-4773966.969361778,0.008450357874687953,0
2018-03-20,66.62999725341797,67.27999877929688,66.54000091552734,66.83000183105469,49.08170318603516,11259100,70.96660003662109,67.81826780100215,67.41342827933175,-0.9916583434828824,-1.1743399461931254,0.1826816027102431,66.9205171385737,40.42936771553157,-1.285074086270087,-65.5356828536397,-64.2423653930184,1.3246873245361332,69.06518559991817,67.51399955749511,65.96281351507206,-135497600.0,-9148017.95789424,-5529495.733851335,0.026185843963074884,1
2018-03-21,67.2300033569336,69.0199966430664,67.0199966430664,68.58000183105469,50.3669548034668,16439600,70.82980010986329,67.8908138991024,67.51495230538505,-0.8207735117451307,-1.1036266593035264,0.2828531475583957,67.31753379663816,51.40872344198122,2.0687592486108346,90.0764194939211,-13.056244792987282,1.3876460221155076,69.17172969785528,67.61249961853028,66.05326953920527,-119058000.0,58243.33055790886,-2406629.2971939845,-0.0204141366068753,-1
2018-03-22,67.81999969482422,68.18000030517578,67.05000305175781,67.18000030517578,49.33876037597656,18483800,70.66880004882813,67.82311736634749,67.47376189458937,-0.7892168734253318,-1.0407447021278875,0.2515278287025557,67.2852099279078,44.36418843693794,0.0148907793704437,-9.708465914415358,-58.78587707645245,1.3979896728646837,69.17086566706669,67.60449981689453,66.03813396672237,-137541800.0,-14172726.451564958,-5438344.385855618,-0.0061030613314508875,0
2018-03-23,67.5199966430664,68.30000305175781,66.62000274658203,66.7699966430664,49.03763961791992,19214300,70.50139999389648,67.72282015460644,67.39428540184385,-0.7882059318510102,-0.9902369480725122,0.202031016221502,67.15673171206805,42.52630862001008,-2.4543467933915286,-40.8638737538606,-71.88504710484942,1.4184559128054666,69.00823244484518,67.50299949645996,65.99776654807475,-156756100.0,-29956041.68764472,-11206160.462164791,0.01797221263993176,1
2018-03-26,67.54000091552734,68.06999969482422,66.76000213623047,67.97000122070312,49.9189453125,15953000,70.32720001220703,67.74636120852041,67.43876175653367,-0.682704618933144,-0.9287304822446386,0.2460258633114945,67.3671135803634,49.1642532439955,-0.6722184457419382,11.450427761585866,-33.546209065093656,1.410593804263898,68.74912761125732,67.44099960327148,66.13287159528564,-140803100.0,-16438581.581881316,-8245969.69044248,-0.009415909638876063,0
2018-03-27,68.26000213623047,68.54000091552734,66.94000244140625,67.33000183105469,49.44892120361328,13923100,70.12540008544921,67.70670793447606,67.42819054013206,-0.6433208678847535,-0.8716485593726616,0.2283276914879081,67.37696913920949,46.1058027056726,-0.8978519111441711,7.65504284966936,-53.99349185262825,1.4243091301082087,68.6382050892448,67.39199981689453,66.14579454454424,-154726200.0,-23574174.48129242,-8555764.870873932,-0.01945648525712751,-1
